participant_id,date,hour,weekday,weekday_num,steps,calories,total_intensity,average_intensity
1624580081,2016-05-04,1,Wednesday,2,0,53,2,0.033333
1624580081,2016-05-04,2,Wednesday,2,15,55,4,0.066667
1624580081,2016-05-04,3,Wednesday,2,0,50,0,0.0
1624580081,2016-05-04,4,Wednesday,2,0,50,0,0.0
1624580081,2016-05-04,5,Wednesday,2,0,50,0,0.0
1624580081,2016-05-04,6,Wednesday,2,45,55,3,0.05
1624580081,2016-05-04,7,Wednesday,2,0,50,0,0.0
1624580081,2016-05-04,8,Wednesday,2,0,50,0,0.0
1624580081,2016-05-04,9,Wednesday,2,0,50,0,0.0
1624580081,2016-05-04,10,Wednesday,2,181,65,10,0.166667
1624580081,2016-05-04,11,Wednesday,2,341,86,27,0.45
1624580081,2016-05-04,12,Wednesday,2,34,52,2,0.033333
1624580081,2016-05-04,13,Wednesday,2,0,50,0,0.0
1624580081,2016-05-04,14,Wednesday,2,0,50,0,0.0
1624580081,2016-05-04,15,Wednesday,2,634,77,13,0.216667
1624580081,2016-05-04,16,Wednesday,2,132,56,4,0.066667
1624580081,2016-05-04,17,Wednesday,2,99,55,3,0.05
1624580081,2016-05-04,18,Wednesday,2,218,67,11,0.183333
1624580081,2016-05-04,19,Wednesday,2,129,58,6,0.1
1624580081,2016-05-04,20,Wednesday,2,106,62,9,0.15
1624580081,2016-05-04,21,Wednesday,2,177,71,16,0.266667
1624580081,2016-05-04,22,Wednesday,2,4,51,1,0.016667
1624580081,2016-05-04,23,Wednesday,2,78,58,6,0.1
1624580081,2016-05-05,0,Thursday,3,0,50,0,0.0
1624580081,2016-05-05,1,Thursday,3,0,50,0,0.0
1624580081,2016-05-05,2,Thursday,3,0,51,1,0.016667
1624580081,2016-05-05,3,Thursday,3,0,50,0,0.0
1624580081,2016-05-05,4,Thursday,3,0,50,0,0.0
1624580081,2016-05-05,5,Thursday,3,0,50,0,0.0
1624580081,2016-05-05,6,Thursday,3,116,56,3,0.05
1624580081,2016-05-05,7,Thursday,3,0,51,1,0.016667
1624580081,2016-05-05,8,Thursday,3,0,50,0,0.0
1624580081,2016-05-05,9,Thursday,3,0,52,1,0.016667
1624580081,2016-05-05,10,Thursday,3,0,50,0,0.0
1624580081,2016-05-05,11,Thursday,3,497,83,25,0.416667
1624580081,2016-05-05,12,Thursday,3,97,67,14,0.233333
1624580081,2016-05-05,13,Thursday,3,523,87,26,0.433333
1624580081,2016-05-05,14,Thursday,3,340,64,6,0.1
1624580081,2016-05-05,15,Thursday,3,83,58,4,0.066667
1624580081,2016-05-05,16,Thursday,3,48,55,3,0.05
1624580081,2016-05-05,17,Thursday,3,82,56,4,0.066667
1624580081,2016-05-05,18,Thursday,3,52,52,1,0.016667
1624580081,2016-05-05,19,Thursday,3,419,68,12,0.2
1624580081,2016-05-05,20,Thursday,3,9,51,1,0.016667
1624580081,2016-05-05,21,Thursday,3,60,56,4,0.066667
1624580081,2016-05-05,22,Thursday,3,76,61,8,0.133333
1624580081,2016-05-05,23,Thursday,3,68,54,3,0.05
1624580081,2016-05-06,0,Friday,4,151,59,6,0.1
1624580081,2016-05-06,1,Friday,4,0,50,0,0.0
1624580081,2016-05-06,2,Friday,4,174,58,5,0.083333
1624580081,2016-05-06,3,Friday,4,0,51,1,0.016667
1624580081,2016-05-06,4,Friday,4,0,50,0,0.0
1624580081,2016-05-06,5,Friday,4,0,50,0,0.0
1624580081,2016-05-06,6,Friday,4,0,50,0,0.0
1624580081,2016-05-06,7,Friday,4,0,50,0,0.0
1624580081,2016-05-06,8,Friday,4,0,50,0,0.0
1624580081,2016-05-06,9,Friday,4,0,52,2,0.033333
1624580081,2016-05-06,10,Friday,4,0,50,0,0.0
1624580081,2016-05-06,11,Friday,4,144,59,6,0.1
1624580081,2016-05-06,12,Friday,4,60,53,2,0.033333
1624580081,2016-05-06,13,Friday,4,101,56,5,0.083333
1624580081,2016-05-06,14,Friday,4,4,54,3,0.05
1624580081,2016-05-06,15,Friday,4,0,50,0,0.0
1624580081,2016-05-06,16,Friday,4,0,50,0,0.0
1624580081,2016-05-06,17,Friday,4,5,51,1,0.016667
1624580081,2016-05-06,18,Friday,4,152,65,10,0.166667
1624580081,2016-05-06,19,Friday,4,230,75,17,0.283333
1624580081,2016-05-06,20,Friday,4,223,63,10,0.166667
1624580081,2016-05-06,21,Friday,4,136,62,10,0.166667
1624580081,2016-05-06,22,Friday,4,136,64,11,0.183333
1624580081,2016-05-06,23,Friday,4,211,69,13,0.216667
1624580081,2016-05-07,0,Saturday,5,121,61,6,0.1
1624580081,2016-05-07,1,Saturday,5,277,88,26,0.433333
1624580081,2016-05-07,2,Saturday,5,171,76,19,0.316667
1624580081,2016-05-07,3,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,4,Saturday,5,0,55,3,0.05
1624580081,2016-05-07,5,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,6,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,7,Saturday,5,0,51,1,0.016667
1624580081,2016-05-07,8,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,9,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,10,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,11,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,12,Saturday,5,199,85,24,0.4
1624580081,2016-05-07,13,Saturday,5,210,91,31,0.516667
1624580081,2016-05-07,14,Saturday,5,262,76,15,0.25
1624580081,2016-05-07,15,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,16,Saturday,5,0,50,0,0.0
1624580081,2016-05-07,17,Saturday,5,162,68,10,0.166667
1624580081,2016-05-07,18,Saturday,5,417,90,22,0.366667
1624580081,2016-05-07,19,Saturday,5,173,70,14,0.233333
1624580081,2016-05-07,20,Saturday,5,50,58,7,0.116667
1624580081,2016-05-07,21,Saturday,5,7,51,1,0.016667
1624580081,2016-05-07,22,Saturday,5,19,51,1,0.016667
1624580081,2016-05-07,23,Saturday,5,36,53,2,0.033333
1624580081,2016-05-08,0,Sunday,6,0,51,1,0.016667
1624580081,2016-05-08,1,Sunday,6,0,50,0,0.0
1624580081,2016-05-08,2,Sunday,6,473,80,18,0.3
1624580081,2016-05-08,3,Sunday,6,52,56,4,0.066667
1624580081,2016-05-08,4,Sunday,6,0,50,0,0.0
1624580081,2016-05-08,5,Sunday,6,0,51,1,0.016667
1624580081,2016-05-08,6,Sunday,6,0,50,0,0.0
1624580081,2016-05-08,7,Sunday,6,0,52,2,0.033333
1624580081,2016-05-08,8,Sunday,6,0,51,1,0.016667
1624580081,2016-05-08,9,Sunday,6,8,56,5,0.083333
1624580081,2016-05-08,10,Sunday,6,144,63,8,0.133333
1624580081,2016-05-08,11,Sunday,6,310,66,10,0.166667
1624580081,2016-05-08,12,Sunday,6,22,56,5,0.083333
1624580081,2016-05-08,13,Sunday,6,82,55,2,0.033333
1624580081,2016-05-08,14,Sunday,6,333,65,10,0.166667
1624580081,2016-05-08,15,Sunday,6,588,76,16,0.266667
1624580081,2016-05-08,16,Sunday,6,74,56,5,0.083333
1624580081,2016-05-08,17,Sunday,6,470,75,18,0.3
1624580081,2016-05-08,18,Sunday,6,110,64,10,0.166667
1624580081,2016-05-08,19,Sunday,6,149,63,9,0.15
1624580081,2016-05-08,20,Sunday,6,230,68,13,0.216667
1624580081,2016-05-08,21,Sunday,6,158,60,7,0.116667
1624580081,2016-05-08,22,Sunday,6,0,50,0,0.0
1624580081,2016-05-08,23,Sunday,6,224,62,7,0.116667
1624580081,2016-05-09,0,Monday,0,0,50,0,0.0
1624580081,2016-05-09,1,Monday,0,0,50,0,0.0
1624580081,2016-05-09,2,Monday,0,36,56,5,0.083333
1624580081,2016-05-09,3,Monday,0,0,50,0,0.0
1624580081,2016-05-09,4,Monday,0,0,50,0,0.0
1624580081,2016-05-09,5,Monday,0,0,50,0,0.0
1624580081,2016-05-09,6,Monday,0,0,51,1,0.016667
1624580081,2016-05-09,7,Monday,0,0,51,1,0.016667
1624580081,2016-05-09,8,Monday,0,0,50,0,0.0
1624580081,2016-05-09,9,Monday,0,0,50,0,0.0
1624580081,2016-05-09,10,Monday,0,0,51,1,0.016667
1624580081,2016-05-09,11,Monday,0,0,50,0,0.0
1624580081,2016-05-09,12,Monday,0,307,77,19,0.316667
1624580081,2016-05-09,13,Monday,0,243,64,9,0.15
1624580081,2016-05-09,14,Monday,0,309,71,16,0.266667
1624580081,2016-05-09,15,Monday,0,73,55,3,0.05
1624580081,2016-05-09,16,Monday,0,243,64,9,0.15
1624580081,2016-05-09,17,Monday,0,10,54,3,0.05
1624580081,2016-05-09,18,Monday,0,100,59,6,0.1
1624580081,2016-05-09,19,Monday,0,274,66,10,0.166667
1624580081,2016-05-09,20,Monday,0,0,50,0,0.0
1624580081,2016-05-09,21,Monday,0,83,53,2,0.033333
1624580081,2016-05-09,22,Monday,0,43,54,3,0.05
1624580081,2016-05-09,23,Monday,0,11,53,3,0.05
1624580081,2016-05-10,0,Tuesday,1,111,59,6,0.1
1624580081,2016-05-10,1,Tuesday,1,0,51,1,0.016667
1624580081,2016-05-10,2,Tuesday,1,0,51,1,0.016667
1624580081,2016-05-10,3,Tuesday,1,0,50,0,0.0
1624580081,2016-05-10,4,Tuesday,1,0,50,0,0.0
1624580081,2016-05-10,5,Tuesday,1,0,50,0,0.0
1624580081,2016-05-10,6,Tuesday,1,0,50,0,0.0
1624580081,2016-05-10,7,Tuesday,1,0,50,0,0.0
1624580081,2016-05-10,8,Tuesday,1,0,50,0,0.0
1624580081,2016-05-10,9,Tuesday,1,0,52,2,0.033333
1624580081,2016-05-10,10,Tuesday,1,0,50,0,0.0
1624580081,2016-05-10,11,Tuesday,1,0,51,1,0.016667
1624580081,2016-05-10,12,Tuesday,1,19,59,7,0.116667
1624580081,2016-05-10,13,Tuesday,1,1376,94,32,0.533333
1624580081,2016-05-10,14,Tuesday,1,338,64,8,0.133333
1624580081,2016-05-10,15,Tuesday,1,6,53,3,0.05
1624580081,2016-05-10,16,Tuesday,1,13,58,7,0.116667
1624580081,2016-05-10,17,Tuesday,1,118,78,22,0.366667
1624580081,2016-05-10,18,Tuesday,1,644,93,28,0.466667
1624580081,2016-05-10,19,Tuesday,1,47,55,4,0.066667
1624580081,2016-05-10,20,Tuesday,1,172,60,6,0.1
1624580081,2016-05-10,21,Tuesday,1,30,52,1,0.016667
1624580081,2016-05-10,22,Tuesday,1,84,54,3,0.05
1624580081,2016-05-10,23,Tuesday,1,11,59,7,0.116667
1624580081,2016-05-11,0,Wednesday,2,0,54,3,0.05
1624580081,2016-05-11,1,Wednesday,2,0,51,1,0.016667
1624580081,2016-05-11,2,Wednesday,2,18,58,6,0.1
1624580081,2016-05-11,3,Wednesday,2,0,51,1,0.016667
1624580081,2016-05-11,4,Wednesday,2,0,50,0,0.0
1624580081,2016-05-11,5,Wednesday,2,0,50,0,0.0
1624580081,2016-05-11,6,Wednesday,2,0,50,0,0.0
1624580081,2016-05-11,7,Wednesday,2,0,50,0,0.0
1624580081,2016-05-11,8,Wednesday,2,0,50,0,0.0
1624580081,2016-05-11,9,Wednesday,2,0,50,0,0.0
1624580081,2016-05-11,10,Wednesday,2,0,51,1,0.016667
1624580081,2016-05-11,11,Wednesday,2,0,50,0,0.0
1624580081,2016-05-11,12,Wednesday,2,0,50,0,0.0
1624580081,2016-05-11,13,Wednesday,2,154,64,10,0.166667
1624580081,2016-05-11,14,Wednesday,2,199,65,10,0.166667
1624580081,2016-05-11,15,Wednesday,2,664,69,12,0.2
1624580081,2016-05-11,16,Wednesday,2,302,64,9,0.15
1624580081,2016-05-11,17,Wednesday,2,477,68,13,0.216667
1624580081,2016-05-11,18,Wednesday,2,861,81,22,0.366667
1624580081,2016-05-11,19,Wednesday,2,53,53,2,0.033333
1624580081,2016-05-11,20,Wednesday,2,77,59,6,0.1
1624580081,2016-05-11,21,Wednesday,2,0,51,1,0.016667
1624580081,2016-05-11,22,Wednesday,2,251,65,8,0.133333
1624580081,2016-05-11,23,Wednesday,2,78,59,7,0.116667
1624580081,2016-05-12,0,Thursday,3,24,54,3,0.05
1624580081,2016-05-12,1,Thursday,3,60,56,4,0.066667
1624580081,2016-05-12,2,Thursday,3,121,57,5,0.083333
1624580081,2016-05-12,3,Thursday,3,0,52,2,0.033333
1624580081,2016-05-12,4,Thursday,3,6,54,3,0.05
1624580081,2016-05-12,5,Thursday,3,0,50,0,0.0
1624580081,2016-05-12,6,Thursday,3,0,50,0,0.0
1624580081,2016-05-12,7,Thursday,3,0,50,0,0.0
1624580081,2016-05-12,8,Thursday,3,0,50,0,0.0
1624580081,2016-05-12,9,Thursday,3,0,50,0,0.0
1624580081,2016-05-12,10,Thursday,3,97,59,6,0.1
1624580081,2016-05-12,11,Thursday,3,0,50,0,0.0
1624580081,2016-05-12,12,Thursday,3,215,65,10,0.166667
1624580081,2016-05-12,13,Thursday,3,300,83,22,0.366667
1624580081,2016-05-12,14,Thursday,3,1795,116,35,0.583333
1624580081,2016-05-12,15,Thursday,3,121,63,9,0.15
1644430081,2016-04-12,0,Tuesday,1,45,89,2,0.033333
1644430081,2016-04-12,1,Tuesday,1,8,87,1,0.016667
1644430081,2016-04-12,2,Tuesday,1,0,84,0,0.0
1644430081,2016-04-12,3,Tuesday,1,0,84,0,0.0
1644430081,2016-04-12,4,Tuesday,1,0,84,0,0.0
1644430081,2016-04-12,5,Tuesday,1,0,84,0,0.0
1644430081,2016-04-12,6,Tuesday,1,0,84,0,0.0
1644430081,2016-04-12,7,Tuesday,1,0,84,0,0.0
1644430081,2016-04-12,8,Tuesday,1,451,130,10,0.166667
1644430081,2016-04-12,9,Tuesday,1,318,131,13,0.216667
1644430081,2016-04-12,10,Tuesday,1,288,129,14,0.233333
1644430081,2016-04-12,11,Tuesday,1,107,121,12,0.2
1644430081,2016-04-12,12,Tuesday,1,68,102,4,0.066667
1644430081,2016-04-12,13,Tuesday,1,5,96,1,0.016667
1644430081,2016-04-12,14,Tuesday,1,539,154,20,0.333333
1644430081,2016-04-12,15,Tuesday,1,79,110,7,0.116667
1644430081,2016-04-12,16,Tuesday,1,156,115,8,0.133333
1644430081,2016-04-12,17,Tuesday,1,205,114,5,0.083333
1644430081,2016-04-12,18,Tuesday,1,1676,237,53,0.883333
1644430081,2016-04-12,19,Tuesday,1,1669,250,65,1.083333
1644430081,2016-04-12,20,Tuesday,1,1467,231,50,0.833333
1644430081,2016-04-12,21,Tuesday,1,2076,279,59,0.983333
1644430081,2016-04-12,22,Tuesday,1,1527,234,39,0.65
1644430081,2016-04-12,23,Tuesday,1,10,87,1,0.016667
1644430081,2016-04-13,0,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,1,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,2,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,3,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,4,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,5,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,6,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,7,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,8,Wednesday,2,488,141,13,0.216667
1644430081,2016-04-13,9,Wednesday,2,255,123,9,0.15
1644430081,2016-04-13,10,Wednesday,2,11,100,2,0.033333
1644430081,2016-04-13,11,Wednesday,2,217,121,10,0.166667
1644430081,2016-04-13,12,Wednesday,2,501,148,19,0.316667
1644430081,2016-04-13,13,Wednesday,2,88,116,9,0.15
1644430081,2016-04-13,14,Wednesday,2,72,114,8,0.133333
1644430081,2016-04-13,15,Wednesday,2,20,101,3,0.05
1644430081,2016-04-13,16,Wednesday,2,170,116,8,0.133333
1644430081,2016-04-13,17,Wednesday,2,418,141,13,0.216667
1644430081,2016-04-13,18,Wednesday,2,602,149,16,0.266667
1644430081,2016-04-13,19,Wednesday,2,4660,456,130,2.166667
1644430081,2016-04-13,20,Wednesday,2,499,149,17,0.283333
1644430081,2016-04-13,21,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,22,Wednesday,2,0,84,0,0.0
1644430081,2016-04-13,23,Wednesday,2,0,84,0,0.0
1644430081,2016-04-14,0,Thursday,3,0,84,0,0.0
1644430081,2016-04-14,1,Thursday,3,0,84,0,0.0
1644430081,2016-04-14,2,Thursday,3,0,84,0,0.0
1644430081,2016-04-14,3,Thursday,3,0,84,0,0.0
1644430081,2016-04-14,4,Thursday,3,0,84,0,0.0
1644430081,2016-04-14,5,Thursday,3,0,84,0,0.0
1644430081,2016-04-14,6,Thursday,3,0,84,0,0.0
1644430081,2016-04-14,7,Thursday,3,0,84,0,0.0
1644430081,2016-04-14,8,Thursday,3,466,134,11,0.183333
1644430081,2016-04-14,9,Thursday,3,18,103,3,0.05
1644430081,2016-04-14,10,Thursday,3,25,100,4,0.066667
1644430081,2016-04-14,11,Thursday,3,525,143,13,0.216667
1644430081,2016-04-14,12,Thursday,3,101,105,6,0.1
1644430081,2016-04-14,13,Thursday,3,465,147,16,0.266667
1644430081,2016-04-14,14,Thursday,3,73,106,5,0.083333
1644430081,2016-04-14,15,Thursday,3,173,121,12,0.2
1644430081,2016-04-14,16,Thursday,3,174,125,13,0.216667
1644430081,2016-04-14,17,Thursday,3,392,134,11,0.183333
1644430081,2016-04-14,18,Thursday,3,1108,205,38,0.633333
1644430081,2016-04-14,19,Thursday,3,2162,275,69,1.15
1644430081,2016-04-14,20,Thursday,3,1723,258,59,0.983333
1644430081,2016-04-14,21,Thursday,3,1686,248,61,1.016667
1644430081,2016-04-14,22,Thursday,3,1937,261,61,1.016667
1644430081,2016-04-14,23,Thursday,3,9,87,1,0.016667
1644430081,2016-04-15,0,Friday,4,0,84,0,0.0
1644430081,2016-04-15,1,Friday,4,0,84,0,0.0
1644430081,2016-04-15,2,Friday,4,0,84,0,0.0
1644430081,2016-04-15,3,Friday,4,0,84,0,0.0
1644430081,2016-04-15,4,Friday,4,0,84,0,0.0
1644430081,2016-04-15,5,Friday,4,0,84,0,0.0
1644430081,2016-04-15,6,Friday,4,0,84,0,0.0
1644430081,2016-04-15,7,Friday,4,586,148,15,0.25
1644430081,2016-04-15,8,Friday,4,89,117,10,0.166667
1644430081,2016-04-15,9,Friday,4,9,98,1,0.016667
1644430081,2016-04-15,10,Friday,4,5,97,1,0.016667
1644430081,2016-04-15,11,Friday,4,352,135,13,0.216667
1644430081,2016-04-15,12,Friday,4,210,113,7,0.116667
1644430081,2016-04-15,13,Friday,4,94,115,9,0.15
1644430081,2016-04-15,14,Friday,4,458,158,23,0.383333
1644430081,2016-04-15,15,Friday,4,32,99,3,0.05
1644430081,2016-04-15,16,Friday,4,512,151,20,0.333333
1644430081,2016-04-15,17,Friday,4,129,114,9,0.15
1644430081,2016-04-15,18,Friday,4,655,157,27,0.45
1644430081,2016-04-15,19,Friday,4,449,133,8,0.133333
1644430081,2016-04-15,20,Friday,4,1337,209,24,0.4
1644430081,2016-04-15,21,Friday,4,11,96,2,0.033333
1644430081,2016-04-15,22,Friday,4,31,101,5,0.083333
1644430081,2016-04-15,23,Friday,4,304,119,10,0.166667
1644430081,2016-04-16,0,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,1,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,2,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,3,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,4,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,5,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,6,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,7,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,8,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,9,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,10,Saturday,5,0,84,0,0.0
1644430081,2016-04-16,11,Saturday,5,783,169,26,0.433333
1644430081,2016-04-16,12,Saturday,5,1959,273,63,1.05
1644430081,2016-04-16,13,Saturday,5,1814,244,48,0.8
1644430081,2016-04-16,14,Saturday,5,879,179,33,0.55
1644430081,2016-04-16,15,Saturday,5,1229,200,23,0.383333
1644430081,2016-04-16,16,Saturday,5,3434,364,98,1.633333
1644430081,2016-04-16,17,Saturday,5,1163,196,31,0.516667
1644430081,2016-04-16,18,Saturday,5,562,150,15,0.25
1644430081,2016-04-16,19,Saturday,5,62,114,9,0.15
1644430081,2016-04-16,20,Saturday,5,679,160,21,0.35
1644430081,2016-04-16,21,Saturday,5,1100,187,32,0.533333
1644430081,2016-04-16,22,Saturday,5,1400,215,42,0.7
1644430081,2016-04-16,23,Saturday,5,159,114,8,0.133333
1644430081,2016-04-17,0,Sunday,6,836,173,33,0.55
1644430081,2016-04-17,1,Sunday,6,561,145,14,0.233333
1644430081,2016-04-17,2,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,3,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,4,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,5,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,6,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,7,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,8,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,9,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,10,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,11,Sunday,6,0,84,0,0.0
1644430081,2016-04-17,12,Sunday,6,608,147,15,0.25
1644430081,2016-04-17,13,Sunday,6,979,178,17,0.283333
1644430081,2016-04-17,14,Sunday,6,3195,345,93,1.55
1644430081,2016-04-17,15,Sunday,6,278,128,13,0.216667
1644430081,2016-04-17,16,Sunday,6,44,101,3,0.05
1644430081,2016-04-17,17,Sunday,6,149,110,8,0.133333
1644430081,2016-04-17,18,Sunday,6,189,122,12,0.2
1644430081,2016-04-17,19,Sunday,6,327,133,13,0.216667
1644430081,2016-04-17,20,Sunday,6,629,165,23,0.383333
1644430081,2016-04-17,21,Sunday,6,394,157,26,0.433333
1644430081,2016-04-17,22,Sunday,6,319,137,16,0.266667
1644430081,2016-04-17,23,Sunday,6,249,126,13,0.216667
1644430081,2016-04-18,0,Monday,0,152,111,9,0.15
1644430081,2016-04-18,1,Monday,0,0,84,0,0.0
1644430081,2016-04-18,2,Monday,0,0,84,0,0.0
1644430081,2016-04-18,3,Monday,0,0,84,0,0.0
1644430081,2016-04-18,4,Monday,0,0,84,0,0.0
1644430081,2016-04-18,5,Monday,0,0,84,0,0.0
1644430081,2016-04-18,6,Monday,0,0,84,0,0.0
1644430081,2016-04-18,7,Monday,0,16,89,2,0.033333
1644430081,2016-04-18,8,Monday,0,596,149,13,0.216667
1644430081,2016-04-18,9,Monday,0,160,115,8,0.133333
1644430081,2016-04-18,10,Monday,0,18,101,3,0.05
1644430081,2016-04-18,11,Monday,0,11,96,2,0.033333
1644430081,2016-04-18,12,Monday,0,219,124,11,0.183333
1644430081,2016-04-18,13,Monday,0,679,158,18,0.3
1644430081,2016-04-18,14,Monday,0,105,108,5,0.083333
1644430081,2016-04-18,15,Monday,0,153,105,4,0.066667
1644430081,2016-04-18,16,Monday,0,31,104,5,0.083333
1644430081,2016-04-18,17,Monday,0,470,137,9,0.15
1644430081,2016-04-18,18,Monday,0,498,151,19,0.316667
1644430081,2016-04-18,19,Monday,0,3815,383,115,1.916667
1644430081,2016-04-18,20,Monday,0,209,116,9,0.15
1644430081,2016-04-18,21,Monday,0,0,85,0,0.0
1644430081,2016-04-18,22,Monday,0,0,84,0,0.0
1644430081,2016-04-18,23,Monday,0,0,84,0,0.0
1644430081,2016-04-19,0,Tuesday,1,0,84,0,0.0
1644430081,2016-04-19,1,Tuesday,1,0,84,0,0.0
1644430081,2016-04-19,2,Tuesday,1,0,84,0,0.0
1644430081,2016-04-19,3,Tuesday,1,0,84,0,0.0
1644430081,2016-04-19,4,Tuesday,1,0,84,0,0.0
1644430081,2016-04-19,5,Tuesday,1,0,84,0,0.0
1644430081,2016-04-19,6,Tuesday,1,0,84,0,0.0
1644430081,2016-04-19,7,Tuesday,1,0,84,0,0.0
1644430081,2016-04-19,8,Tuesday,1,524,144,13,0.216667
1644430081,2016-04-19,9,Tuesday,1,127,116,9,0.15
1644430081,2016-04-19,10,Tuesday,1,228,121,9,0.15
1644430081,2016-04-19,11,Tuesday,1,85,109,7,0.116667
1644430081,2016-04-19,12,Tuesday,1,323,130,12,0.2
1644430081,2016-04-19,13,Tuesday,1,97,109,6,0.1
1644430081,2016-04-19,14,Tuesday,1,610,166,24,0.4
1644430081,2016-04-19,15,Tuesday,1,96,114,8,0.133333
1644430081,2016-04-19,16,Tuesday,1,66,109,6,0.1
1644430081,2016-04-19,17,Tuesday,1,274,128,13,0.216667
1644430081,2016-04-19,18,Tuesday,1,1470,219,29,0.483333
1644430081,2016-04-19,19,Tuesday,1,2402,292,76,1.266667
1644430081,2016-04-19,20,Tuesday,1,1296,224,48,0.8
1644430081,2016-04-19,21,Tuesday,1,1949,271,72,1.2
1644430081,2016-04-19,22,Tuesday,1,1521,228,48,0.8
1644430081,2016-04-19,23,Tuesday,1,163,101,5,0.083333
1644430081,2016-04-20,0,Wednesday,2,5,94,5,0.083333
1644430081,2016-04-20,1,Wednesday,2,4,91,4,0.066667
1644430081,2016-04-20,2,Wednesday,2,3,90,3,0.05
1644430081,2016-04-20,3,Wednesday,2,2,88,2,0.033333
1644430081,2016-04-20,4,Wednesday,2,3,90,3,0.05
1644430081,2016-04-20,5,Wednesday,2,3,90,3,0.05
1644430081,2016-04-20,6,Wednesday,2,2,88,2,0.033333
1644430081,2016-04-20,7,Wednesday,2,3,90,3,0.05
1644430081,2016-04-20,8,Wednesday,2,350,123,8,0.133333
1644430081,2016-04-20,9,Wednesday,2,94,107,3,0.05
1644430081,2016-04-20,10,Wednesday,2,200,117,8,0.133333
1644430081,2016-04-20,11,Wednesday,2,51,105,5,0.083333
1644430081,2016-04-20,12,Wednesday,2,6,98,1,0.016667
1644430081,2016-04-20,13,Wednesday,2,369,122,8,0.133333
1644430081,2016-04-20,14,Wednesday,2,361,131,9,0.15
1644430081,2016-04-20,15,Wednesday,2,247,119,11,0.183333
1644430081,2016-04-20,16,Wednesday,2,5,93,5,0.083333
1644430081,2016-04-20,17,Wednesday,2,36,102,10,0.166667
1644430081,2016-04-20,18,Wednesday,2,11,99,8,0.133333
1644430081,2016-04-20,19,Wednesday,2,39,98,6,0.1
1644430081,2016-04-20,20,Wednesday,2,16,86,1,0.016667
1644430081,2016-04-20,21,Wednesday,2,483,128,13,0.216667
1644430081,2016-04-20,22,Wednesday,2,134,96,3,0.05
1644430081,2016-04-20,23,Wednesday,2,9,85,1,0.016667
1644430081,2016-04-21,0,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,1,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,2,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,3,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,4,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,5,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,6,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,7,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,8,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,9,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,10,Thursday,3,16,86,1,0.016667
1644430081,2016-04-21,11,Thursday,3,44,91,3,0.05
1644430081,2016-04-21,12,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,13,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,14,Thursday,3,35,87,1,0.016667
1644430081,2016-04-21,15,Thursday,3,0,84,0,0.0
1644430081,2016-04-21,16,Thursday,3,506,135,14,0.233333
